"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"
"Putamen_R"	4.07483945042778	2.51661147842358	4.33093631283056	3.65563077506965	4.48578891147069	2.20339779251525	5.13827492052328	3.10560584182662	4.39016912039393	1.85712280409483	4.43151946626371	2.13845568126392	3.84521966676993	1.73602249544273	2.3389720772183	1.49569829914387	4.38563916046124	4.02788785804855	4.5433047990543	4.0377011161093	3.84478256097487	3.218512626884	3.68853130092382	3.26464312549505	6.0542812114779	2.16617351389673	4.81821873601432	3.12829137014948	4.5371340718107	4.23732875228663	3.84446411170921	3.12422239129023	5.11231469976213	3.55741091438607	5.06321363518483	3.61566108663113	5.27814263025927	4.06143670870312	3.94332776814751	2.35056754534621	5.5519552855544	4.32073717276211	4.81187056773722	4.36416104644916	4.95301666671125	4.70954945988551	5.04653668049014	4.45030277680011	5.20714692369702	5.5334900555727	8.07841999188068	8.37611437573522	4.85979907597254	5.11525694941482	8.77331262937516	8.54607501898319	5.44136615276583	4.9181193650797	4.48938141112397	3.31023970173365	2.18482387793029	1.32203918649164	5.50780154531692	1	6.4298743053103	2.21334055321236	7.36165944952266	3.04830031844972	4.95641379788341	1.89013600248337	5.76000053625051	3.00229797046334	5.0897603457686	2.50476723891898	3.89881773453127	2.33333333333333	4.41717111412562	2.98304386904344	4.73299424972197	2.33687674210717	4.56164904122496	2.51661147842358	3.49810444296301	1.25679968751804	2.52950714063076	1.01142894251011	6.95007708076475	0	6.18898791633749	1	7.80562046498377	6.99279806702593	8.07345792653719	9.35575333588523	6.78717831456373	4.52097913470617	7.63389257125575	5.11914128312899	5.04307684984823	4.22045738473906	9.97471550947442	9.33060774890122	9.48630059559041	6.13634760299332	5.014695385696	5.00858990641864	3.93353877224151	2.55844309453253	6.14459905616108	5.91607978309962	4.85834851527327	7.01370087756813	7.65976500945035	9.06144337826822	8.29707559412557	7.02116110744536
"Pallidum_L"	3.27899352868393	3.35286896253018	3.33418992109126	4.79646334355435	3.02210084629548	3.70028538889739	3.59711722584191	4.62117002015857	2.12057901194743	4.39392413943	2.43145011989442	4.56901656910534	2.06227451869924	3.57870961862446	1.26952111002427	1.94953514593181	4.19132009981396	4.58745856868517	4.25624328914786	4.55870795092405	3.30952280192637	3.6750350138388	3.26161890703633	3.8907785717947	2.6069707125889	5.21437854300429	3.19249948788288	4.64201204889313	4.19942080948494	4.53862303998681	3.21330964142497	3.35820070301382	3.40723810779036	4.88311658535887	4.25222588021694	3.96525658215316	3.77692066146446	5.24238970721095	2.41121411085206	3.65362741513015	4.05047405344571	5.39218970170559	4.26998675469209	4.38178046004133	4.4982010792805	4.75023664688812	4.14274518433582	4.31924115509243	4.57258097052706	5.65944063425732	7.25967620150683	8.43979196992291	3.90156663690654	5.2549628111283	7.53782731161375	9.06515257182373	4.30730891078293	5.58261633067699	3.43034586117387	3.74128041257654	1	1.72757439039142	1.62753032593315	5.1922072756625	2.78187094778842	5.01962440960309	3.57750016948799	5.95347127520736	2.28716682283381	4.49527183601482	3.17081283806756	4.91128187494593	2.83592186602323	4.59704036125283	2.13437474581095	3.76357940191647	2.6580343451138	4.09356157603762	1.90839600414641	4.38323692691221	2.08758824756177	4.18880642794342	1.13389341902768	2.98354070719928	1	2.24376530827551	1	5.24404424085076	0	4.41588043316392	5.81802351235894	8.12928479743633	6.43456404567017	10.3911454428498	4.90703040223118	4.8123672454077	5.32373038978853	5.69390557944752	3.75726247108127	4.74482981377476	7.55117222821742	10.5402270156847	7.37042958878465	6.66949344831696	4.15773886299154	4.8975938316041	2.76151661700125	3.0725846935486	5.32023289422376	5.08584837156365	4.31043868496058	6.39624890072299	7.04783654748037	8.30221833417387	7.53042608842094	6.20262262857636
"Pallidum_R"	4.02778122329575	2.71505087839337	4.2260872073482	3.89949491678866	4.33738972658531	2.5392591734849	4.97845826827663	3.44510172109995	4.07901517279284	2.34520787991171	4.19081055188146	2.65882362440487	3.59976851107586	2.07835493327058	2.03913599384018	1.33805007636966	4.48213701696032	4.25844201066645	4.58761842076763	4.20821707010117	3.7330006854603	3.2439989845505	3.66885899371855	3.43549582723475	5.49073293360259	2.5670495884855	4.54448213560079	3.30516836651849	4.46306160823699	4.23839167184487	3.57088170796077	2.97517640504699	4.77957852335613	3.63602663015171	4.78999168644728	3.53253132882557	4.92625735496812	4.06609432113806	3.64199390462545	2.44022498687666	5.16081444770966	4.25748552144334	4.51736177177002	4.12628519472379	4.78531927623848	4.58492995953187	4.52267016866645	3.9837331574956	4.8036614575439	5.14899942920479	7.54599423439398	7.91212802673872	4.40773236201603	4.70080429029009	8.20215595553026	8.16370122549295	5.04634605091728	4.72727551111227	4.13345552116562	3.15937720380741	1.79753199734095	1	4.93778081624863	1.72731194558975	5.74975664637533	2.38676123931221	6.67250987707785	3.26885197866575	4.52769256906871	2.27105181546959	5.23169727437056	3.0320131016003	4.6732882044134	2.71617255729378	3.51936995956388	2.32691424735204	3.91439338468077	2.75181099789138	4.04984377080169	2	3.89760927039786	2.13215836437638	3.0142518616921	1.16936916430366	2.21008193318583	1	6.0430006737429	1	5.21159421729228	0	7.14142842854285	6.63441812640483	7.43404736606943	8.85288054679965	5.81626575806342	3.84391739434908	6.65206734782504	4.51580816294116	4.54059701763939	3.89763657634034	9.13313426016181	8.86987591768795	8.67190983590237	5.75388067804181	4.54661391732436	4.58109433862331	3.51951885731743	2.36191464212808	5.27534532449611	5.03887327707683	4.28358639763872	6.3718129288296	7.02566722810012	8.27352521674982	7.49878038864142	6.23707454670047
"Cerebelum_Crus1_L"	7.5231058946527	6.78064150627662	7.96487616579496	9.92670106024121	7.12175711888798	7.00744787349471	8.10734062209161	8.64307252675244	5.28228319226359	7.74808664867195	5.98189091073421	8.2131726135253	5.42645635488102	6.61120178036613	5.15798516831559	5.60712605021105	9.45163125250522	9.80937717681479	9.62445103907065	9.9981816528625	8.34442399238593	8.60198335542791	9.32385170014602	9.8308055032182	5.81292727090148	8.28993829428645	5.79363660972648	7.38544701329628	7.99324038747065	8.13899522319821	6.431456783936	6.90814649803241	5.16899826333475	7.01328788062715	4.49398806776127	4.52609862471104	4.25451108275841	6.46343757118401	2.88512049415284	4.81938897238167	3.53736742503685	5.95302324910767	4.73355652517736	4.95057539295297	6.65003921663127	6.67810768872128	5.34036333216014	5.69232794229192	2.652536090691	4.4617616558004	5.48119314208773	7.1606100496526	1.78684371379154	3.96693652153065	5.29013300838238	8.02485078294267	2.42888264423601	4.93815252077853	1.01174916043274	2.9078464930392	3.1535821047712	3.66579501572921	7.04402730053533	9.82052050304971	5.37684366159125	7.71034617914443	5.28020804655701	8.20043846457224	5.67600045208556	7.55532842117847	2.95330454271274	5.91549688938096	5.64266095397459	7.33716736188194	1.86378223259219	4.4496230513545	1.64029075042455	4.51487075905994	3.98840913239946	6.8757978260476	4.20243903312832	6.72931556276435	4.35374574829724	5.70386631234384	5.68215210898489	6.24683828074228	10.456542722826	11.3871272350258	10.0169499207237	10.4181793773414	0	6.4278946364548	1	7.564183199122	4.76969600708473	5.713568045721	3.90849277720628	5.72419034800442	1	3.82920817520309	1.60176670138212	8.04655130797084	2.47206616236522	5.02493781056044	2.16141113932716	3.45494595959335	1.92522557288581	3.13978541100892	5.21956918136204	5.43475715794677	3.54430954877178	3.53836120259083	3.35857112474933	4.13639409359903	4.34629082119904	4.38027546928423
"Cerebelum_Crus1_R"	8.20685798497888	6.25354861090946	8.73011759777771	9.1720920583732	8.32479178558727	5.98896355627345	9.38531364151101	7.55571327465535	7.13680336454291	5.87863880167713	7.60689028935043	6.47538855469744	6.77091117171375	5.28368766789832	5.61172067504325	5.27296156930242	9.72916833125578	9.55866932182404	9.91845363669925	9.72033170652363	8.68026836126219	8.27931511802331	9.63272929569863	9.53939201416946	8.83385742680042	5.53358047023018	7.326582282826	5.93470215387195	8.30553923487103	7.88258429292926	6.82557812543461	6.62169841899743	6.94753279377146	5.46525072775636	5.45418111205096	3.8370900122761	6.10451715396043	4.66715484903362	4.73991322796503	3.09822421535153	5.6599100816678	3.9211470670923	5.19457472343762	4.57398201520402	7.06597888151082	6.51230158564897	5.94891674085378	5.27798662911748	3.36504523175614	3.15532843947752	6.22873192947612	6.01178783061694	3.35044626819748	2.37876787126568	6.95638586823834	6.03309456982862	4.36799325541662	2.86145034714425	3.32511107128223	1	3.78059600836822	3.14473854731573	9.52858295497137	7.21678371666456	8.76900920218811	4.83665777443125	9.37048398692692	4.61677449542135	7.80299893969172	5.38670562685334	6.43020142355512	2.69226222015408	7.59095787825449	5.29777217719805	4.26097939670017	1.85822265969163	4.26713827469589	1.80578779628654	6.32699487889242	4.36783861702755	6.16791779100072	4.59185217346756	5.80147764428536	4.30336373014638	6.31383733023502	5.63615857875772	13.3021212057111	8.99287467230556	12.3382390500891	8.53199108033241	5.6664304226682	0	5.18105910929183	1.24668234425209	6.4246646441253	4.14119942894331	6.73658511022969	3.23531910630562	3.63591228662469	1	7.19006047936801	1.90749946706872	6.69463828882351	1.93033429130565	3.29894208314189	2.48434009373867	3.54305613182275	1.60762745044288	5.15609986847215	5.39421551067528	3.52253942826317	3.48826604489967	3.28146308831899	4.01369606442254	4.22680182390145	4.46475821675328
"Cerebelum_Crus2_L"	8.08320044885705	7.12323367686805	8.41282954389184	10.249316311271	7.72504103502407	7.27084176344867	8.62565181066791	8.85882410248474	5.89344588526235	7.94805214167065	6.54856074254047	8.41379645599534	5.864542364316	6.73423063600833	5.5053863034773	5.8676701734679	10.0183910486655	10.3108405494325	10.0917753956298	10.4103677925306	8.75449464392938	8.93670553852777	9.91543188538372	10.3593334473645	6.70820393249937	8.43040893858625	6.44153533588412	7.67575673007622	8.59865901969237	8.67272830291692	7.01774919954762	7.41006686265994	5.83010001845299	7.27442378331853	4.94318869797794	4.71820517801712	4.854956764722	6.63348736142103	3.39263419445844	4.89161040445713	4.11505985123555	6.04243667815094	5.16164924717088	5.26572586187878	7.18912047731919	7.13235610420023	5.92046856692509	6.1295537008357	2.8081347750834	4.49661119012106	5.8718192129497	7.38091295885507	2.04763533313829	3.90621768279315	5.77224744616082	8.1626171406033	2.8153021020711	4.89475216186833	1.34096301894639	2.74362962626027	3.52500060859822	3.88496079182047	7.87788478605076	10.0531375087826	6.35750819486386	7.83108183437188	6.32101446609617	8.21823130866348	6.22381306407927	7.6111405571644	3.72873636819163	5.83981577413723	6.07500291171605	7.33433917407233	2.30855684310691	4.32247159432664	2.15219000650599	4.3920217522758	4.64611878379002	6.96597607626063	4.70552603952438	6.78807882868173	4.80221037542046	5.80654019971524	6.16958224030771	6.5749437303654	11.6074175791665	11.7778584096579	11.0784539921933	10.8450626837923	1	5.87729832992292	0	6.71358988594228	5.20247916609804	5.77053424048075	4.49707507281414	5.65024191029551	1.31548335371479	3.5756734488802	1.45643816250884	7.16248593850467	2.09134821914892	4.44945154458603	1.90728494175794	3.07080840388873	2.02131498923703	2.97399734266437	5.38742890847781	5.75728594594837	3.74086658947318	3.42344855372474	2.92574776766556	3.48690931705513	3.87770362016666	4.20099412619818
"Cerebelum_Crus2_R"	8.51173544512339	6.61558034550923	8.82990881717508	9.40341652933881	8.5631383341329	6.36166156860659	9.46143179380294	7.7919372247398	7.26107915121792	6.35506579933431	7.721162619791	6.8896410127576	6.8018292357557	5.51706593479955	5.71998365892939	5.44954993570278	10.0765725042217	9.94412249217111	10.1040826178893	9.95596364603709	8.79973261625869	8.44845965772668	9.96738101060285	9.9329992290451	8.97080312134735	6.15775516872413	7.59792582361739	6.4990715517282	8.78189168810579	8.42053474581071	7.28240982250838	7.13002949321829	7.20145312782899	6.05975986778126	5.75540458472228	4.23282507899934	6.32318819376093	5.26820113678907	4.8303442852059	3.54027640827378	5.82378111822279	4.5250790815196	5.58481547899537	5.04211769196953	7.51904057862581	7.02231796775735	6.41882377864502	5.83818598405494	3.53137200465968	3.63318042491699	6.66539843009284	6.70820393249937	3.39646105710316	2.78410120365534	7.29750801221936	6.82654890200784	4.45583856916937	3.39445032275191	3.26580075103405	1.31069163150277	3.95657203176726	3.42589049207893	9.66973716260649	7.80132397338458	8.90455191326994	5.49412352049232	9.42725486705214	5.32273056561736	7.76573266173803	5.69268293550145	6.39437494115186	3.28055924584776	7.47732421113934	5.48139062223511	4.15559933679285	2.17257576854881	4.1694561780701	2.17112139594773	6.36735501417529	4.85023944718562	6.12926596213347	4.89608325150561	5.81658431222522	4.53103774320001	6.54040460753606	5.9647752733278	13.5896494225779	9.65095983003896	12.650522293001	9.13221965884723	5.34868523423652	1	4.74722493445521	0	6.43387417052162	4.39413372747727	6.70231695994594	3.59776670083607	3.49721266924114	1.27756953158956	6.60195869313483	1	6.05029425780768	1.33407717346558	2.93643346756469	2.08962097929363	3.32405635471943	1.56540264369689	5.25101616182119	5.67729753642287	3.77315337490176	3.5665109000254	3.09192496674806	3.53035616250632	3.79666092064349	4.21535654117546
"Cerebelum_3_L"	5.69140460088151	4.899498857896	5.78953293356079	6.93082705283891	5.51029122211503	5	6.18220237198883	6.16535343768571	4.17539965322494	5.29012300989816	4.69912342956528	5.71270833286195	4.0300212689974	4.4570184848287	3.07578950834682	3.29635850317336	7.01987228980514	7.20489054470601	6.98222350592597	7.10142964693047	5.68072074963152	5.73226164174419	6.4323401651343	6.76533346126451	4.61545979679192	5.47160502398168	4.75283115348209	5.34434925557053	6.06756255141348	6.08461358859562	4.49028723199723	4.65097612844534	4.44837942066531	5.16253078808553	4.17126972205677	3.73143394968782	4.03943100966515	4.94703811587032	2.79831463278402	3.47329215432013	3.75664636755121	4.634597638214	3.98809704405333	3.90627909825228	5.38616666720465	5.30338564320713	3.58659118992343	3.54103954213463	2.79471957740663	3.59945795377243	5.36291614378012	6.28032466327229	1.98523965066897	2.88054872821304	5.70976788279194	6.95115703108457	3.14423971513677	4.11537431256065	2.16836763068862	2.45179189530522	1.58583547125054	1.84042607610111	4.9028734369685	6.07264762523958	4.16183799809508	4.83259067005159	4.69757002918578	5.43449242019607	4.1939984074281	4.92432357340596	3.16959493410941	3.96058163614282	4.18499115212879	4.81051752290481	1.90464703078834	2.88267741168329	1.32502842449998	2.53168329177547	1.96575622366157	3.51188458428425	1.94682394088169	3.34112564375779	2.49489274236757	3.18019439085669	3.51264080405707	3.77225198753626	6.51646266883236	6.69959815098006	5.71651742134767	5.74121402331758	3.2273305765915	4.93131112964537	3.52016565875247	6.15659113940753	0	2.05075778107399	1	2.58138555854587	1.56309385877737	2.49290180050743	4.12065504256277	6.44625603489885	3.83234506364819	3.79300735062625	1.81918497197623	2.32729233074837	1.38075830850062	1.82645074669346	1.13158641069874	1.45249994752529	1.70970082853022	2.85096474899287	3.29969695578245	3.58519992979267	2.87970188158935	1.90718710077502
"Cerebelum_3_R"	5.82817517747027	4.58396363928756	5.91884366074775	6.40738210617608	5.85219629189324	4.49002286670251	6.51131294453601	5.56915110366419	4.81546251623694	4.42702384746066	5.22030385390008	4.89077785522887	4.45713713369596	3.78084194859034	3.15193716685153	2.97757945006398	6.95150221783588	6.92604860318864	6.88971756260629	6.77115092495248	5.61824758108371	5.38297971278318	6.35516781011618	6.43336287603434	5.75476185003492	4.2607330535773	5.27018352973462	4.73468492925457	6.09423002844819	5.90197706987526	4.59144200800997	4.44584640301872	5.07232459738058	4.5671238969022	4.52755206876398	3.5337326658196	4.69103013087326	4.34839250185143	3.44920425124077	2.84911383844688	4.49238869600187	4.02241354482008	4.1971887547051	3.82485400985728	5.51094398421199	5.23168267358814	3.89888428929337	3.40072566740322	3.15710631139306	3.3597328581375	5.76910813693522	6.12191768208253	2.64204317846298	2.54040519141836	6.3753374448912	6.5378408386759	3.8002366954966	3.62932149613299	2.84700799883923	2.0740862008138	1.88999533858227	1.47621256593453	5.84076226333463	4.71916219294047	5.52538240724284	3.53076367586836	6.23004276356277	3.99789270333956	4.95784113090015	3.88101026330779	4.41566184145361	2.79716605353248	4.86952401687715	3.82772155232818	2.79967973662709	1.90534560653491	2.53509567821806	1.30078014495427	3.23369604685672	1.94425868751348	3.02663077152805	1.89437390244627	3.12266239099959	2.32085407476723	3.6723365555042	3.33563139174718	7.62280413346315	5.29513564873097	6.65206734782504	4.50213624507642	4.58717436715663	3.77157874126345	4.63291003816033	4.98914484306281	2.43332131696144	0	3.27269404555169	1	2.56752771777839	1.71761217126604	5.75334772988823	5.16358892655192	5.24741398551263	3.04040254227094	2.3656344635413	2.08745444581395	2.13444235242935	1.14908152431173	1.33891109743301	1.64168265849996	1.90607872205598	3.13177266097014	3.57882662335017	3.8980920911671	3.15841886963993	2.2409770239737
"Cerebelum_4_5_L"	5.870607189804	5.14966833587035	6.16176027768252	7.51322067082319	5.63934023387322	5.30998387503961	6.48038016653373	6.65213990013479	4.19193595418932	5.70055702234119	4.79583152331272	6.15671255533756	4.22048575403353	4.88856539542475	3.43070830152781	3.72877728870048	7.34677646169457	7.58828633831373	7.44536943418933	7.63127536106277	6.17490176154292	6.29004816216481	6.85613440266222	7.24250974237667	4.49622612673296	5.94073292551582	4.68122924932845	5.57426352024224	6.17645923233115	6.23091681250234	4.56007218947307	4.83656329407645	4.28303290448803	5.33336925275261	3.95457669603002	3.70769859380166	3.77539432450115	5.05427950601479	2.59503743115644	3.64212859069267	3.40917561679758	4.70753473494961	3.81670186348817	3.82656803817986	5.34056015168942	5.29252221222608	3.46128870227831	3.57025954893384	2.47470867104311	3.47534872789592	4.94095572518727	6.02722437182478	1.58629753491615	2.83273547015997	5.18847664108382	6.77841446467146	2.749218263107	4.09520459036453	1.80403587950613	2.46441529297483	1.6973528993667	2.09244320928211	5.05013037395008	6.75750948399109	3.94836070272284	5.30263873256418	4.38875768639039	5.90229435488314	4.37024674403787	5.46888596452203	2.82706172417193	4.28831612319029	4.41748242140206	5.3712775395281	1.74215031478293	3.20022702186157	1	2.90489342267517	2.00923792444724	4.1488270580306	2.21387320501903	4.05109213888434	2.74419610175693	3.70196508013588	3.78769237740035	4.1716062674436	6.90496715622684	7.53538660468401	6.20195821610286	6.56623062459617	2.64461261881858	5.17072858585008	3.04286643554697	6.41346475163635	1	2.75816544745126	0	3.09506692210951	1.10607606217617	2.67956650008028	3.60835170406129	6.80272801409368	3.51906782882035	4.07737660757502	1.83570458428221	2.5641101055696	1.4142135623731	2.13068200941453	1.85116970272654	1.91591537060411	1.64622573531021	2.58611678003914	3.04762202380807	3.46762025658843	2.97140846951121	2.24587534025289
"Cerebelum_4_5_R"	6.28461636678786	4.87215696442603	6.60996133007196	7.09118103596633	6.34329646729068	4.75346398401505	7.2065650235915	6.05317492237971	5.27871005779005	4.64388774957545	5.73223259873827	5.18877226945195	5.00832640043891	4.12944809845046	3.74257569759567	3.52263178715911	7.52904822432285	7.47167120842226	7.6252546626667	7.48574402690632	6.38426374215631	6.10737259384099	7.06734521733958	7.09707130108128	6.32162660736641	4.34593827466285	5.57281718619304	4.79007594785374	6.39326785563329	6.12556303718462	4.84842005538844	4.70162345981627	5.30181775650378	4.50823002197475	4.48321721994611	3.37774600606589	4.78801337154665	4.13380310074268	3.61360478399115	2.72479295439035	4.51829454449111	3.69243407532632	4.10916608348207	3.65611995355105	5.60831859027926	5.24164288595521	3.92957484234089	3.34392257413628	2.85659425171904	2.82238439241301	5.36359170165189	5.50783834056889	2.48064402348298	1.94560166880545	6.03252056339853	5.86047205806519	3.67315443346226	3.14156437966698	2.77685237110457	1.68834050269264	2.21395614921877	1.71278379213025	6.62518903662321	5.1549753143738	6.08398926471228	3.55059735439457	6.77462341300678	3.87008114771353	5.63513238363857	4.20679158453145	4.73751152442033	2.52299766971341	5.55249391528215	4.19246508458653	3.08236510797624	1.76383420737639	2.80413840286289	1	3.8465954162475	2.25029548887119	3.73422608373468	2.43642570433944	3.75037413099666	2.76408240021015	4.22758914278095	3.79705471662877	8.83681422879794	5.99572497273832	7.87060534974462	5.28907921800751	4.59570254996022	2.94655231459339	4.53633257742552	4.08494149137436	3.06293632767128	1	3.67244361498759	0	2.5764894473567	1.11589010568664	5.87238013797204	4.39879501572436	5.40575824674228	2.66592251521736	2.46025002564358	2	2.42122647894361	1.15833828082108	1.83462629942356	1.95685162766187	1.68705478457395	2.59383885389976	3.02787053884409	3.4090983000659	2.89869609038103	2.32992949004287
"Cerebelum_6_L"	6.82462743073535	6.03319907629009	7.28010988928052	8.91474774027439	6.52444214655483	6.21907105472473	7.5213092914694	7.78326092194978	4.86968545986159	6.75672144397953	5.54937811689533	7.24971683313107	4.99880938205241	5.83284138027884	4.45365597530745	4.80084471375983	8.56987666595335	8.85623146834451	8.76243954734121	9.0272315297055	7.48370779446533	7.64699094992503	8.29394198702948	8.72081599272381	5.28333041243055	7.09026056445	5.28242117877151	6.44499271019625	7.12627418668295	7.19672097505474	5.49945625846374	5.8872987932786	4.72312894381125	6.08842882172744	4.0865322153476	3.98639451840466	3.93425801989994	5.61009680129263	2.72949924216088	4.15007883809647	3.33179599515248	5.13108913485034	4.1027779473481	4.20343341317742	5.94216732497374	5.89781083639264	4.22884344509428	4.46196043338474	2.14582738434355	3.56199450842485	4.73806662704513	6.09366419839753	1.17016282873438	2.98941221076212	4.77766542952955	6.91861667077806	2.31626409657434	4.22420987222297	1.17008158223729	2.46984636034786	2.48657723820437	2.9017846202468	6.27000614826147	8.35777835410783	4.75049094085069	6.45294114634577	4.92177616283135	6.95491096397746	5.23233776533645	6.5694502318343	2.90186998689628	4.97095009304924	5.23774400521359	6.41962757932743	1.84486009548958	3.74394097403979	1.20530856200464	3.58135267134106	3.1397491446544	5.50048353773886	3.38022572115028	5.42453057092442	3.71977616179758	4.7740618624675	4.88187149797177	5.314261878224	9.01288759816425	9.58898941227478	8.43144624096517	8.63356598043135	1.30337837204815	5.37579992244889	1.71457255202123	6.44625603489885	3.01094494697001	4.16819286690299	2.13060406556698	4.18274157733941	0	2.9743475410616	2.33981782939345	6.95423941082938	2.66097878247988	4.25524885960185	1.75907351257459	2.77350098112615	1.63166714201692	2.56450756074655	3.45705358827356	3.59199652343794	2.28320339687013	2.34776489453267	2.4560130292814	3.01419406370236	3.04638930619152	2.96128870075695
"Cerebelum_6_R"	7.33107115751489	5.65550464807761	7.79257974392438	8.31209414593634	7.40479137125406	5.47699328744686	8.40254745528508	6.95795425488896	6.23592755352644	5.37974031338094	6.72272032390603	5.96950889909299	5.95344038190964	4.8301737559219	4.77284702546838	4.51572281892053	8.7630499699659	8.66341309001015	8.9293955028458	8.77772663327384	7.67808186830999	7.35487033516287	8.50425590049198	8.48721949385322	7.56576108139431	5.04035000819667	6.44744417764443	5.41422137554868	7.39947648501245	7.05480476485851	5.85551717098609	5.71282448849635	6.08385116789625	4.99758562397539	4.86300883834608	3.54380781843342	5.35376729112247	4.35781324492027	4.11947808196306	2.91490039200348	4.95193031381228	3.71415571582399	4.53655462535749	4.0016390084687	6.31345485690805	5.84604644121185	4.82620014009032	4.21268955024617	2.81800930988317	2.62632080592028	5.45668052196943	5.39501572660039	2.64575131106459	1.68349230513935	6.15559130773203	5.61130338368162	3.81205273202589	2.79558341392344	2.86038776773678	1.1732803338887	3.02279668042147	2.4858003821351	8.13765162966574	6.36396103067893	7.38140058707463	4.26443352139847	7.99766757043353	4.29331856140013	6.7645719718445	4.93190140334153	5.48215779178729	2.58043033032383	6.61366509869799	4.8705227338803	3.60771320117195	1.80040356349708	3.41914517766186	1.26405145740058	5.07109942544179	3.41980050017438	4.95784700384958	3.63786236039676	4.82298916542386	3.6504462159793	5.36292421867947	4.83838420196492	11.1963004093827	7.72026969105122	10.2434648156067	7.12974987873581	4.80148069531367	1.42241197054633	4.48357108101948	2.26550879947131	4.61975164518158	2.68258488817092	4.96567162998542	1.74280899055809	2.86145824054997	0	6.13731754650732	2.83055616315435	5.67290209520825	1.93495416458572	2.6500266997587	1.92741591948827	2.88480119281692	1.29674723753639	3.4090983000659	3.6106211883627	2.35339362165821	2.42981480775799	2.48676496677913	2.94668064595882	2.93423858906548	3.02553237527648
"Cerebelum_7b_L"	7.69144156717679	6.89045510117236	7.66531208404422	9.53621486436804	7.28010988928052	7.04005262529486	7.85082887462793	8.34071744921068	5.44526798203967	7.74714451750982	6.02536566911427	8.12156721418955	5.24914959098819	6.37531396083154	4.9610164128732	5.39854886954886	9.48578407420744	9.80684094666747	9.31807864290572	9.67345634071698	7.9568690265633	8.20365772079747	9.26865118217544	9.76365440644132	6.17541921404011	8.32204363461345	6.25109261972636	7.66946475675926	8.42828784724608	8.57032382413001	6.90987781970518	7.28438061587516	5.73504389493413	7.37423286483602	5.16520951297981	4.94279671732457	4.92508722256326	6.86255325837073	3.30634143544003	4.98538131396562	4.28992519902812	6.35639720981619	5.4085542445642	5.53646629325904	7.23948008785479	7.25337926702905	6.05279800062447	6.27818320978167	3.32695468123333	5.02530183537122	6.58060391043914	8.15665209821575	2.42333427731459	4.34713250035121	6.50640709864771	8.95070076853134	3.22112734545863	5.3552165174757	1.6868475169542	3.05312621581614	3.31627979375694	3.75994257158177	7.10552951005909	9.67589534976852	5.85266873684848	7.76841776726391	5.77048589485206	8.22574746441408	5.41573528518938	7.25956230176985	3.36516334288907	5.93470215387195	5.19524455995441	6.91441455444388	1.84591641398179	4.30612761570475	1.7404930223681	4.39284662255301	4.05136770077879	6.74247676360856	3.96045264902703	6.41529643654869	4.15908153126065	5.44497266042055	5.71082706941237	6.21979290288586	10.5093495788954	11.2375286999434	10.0400981782337	10.2894020658051	1.2369803886593	6.29876325993057	1.12474896797635	7.21026711067135	4.70302254434652	5.53409145427676	4.11831595628474	5.6485876160395	1.38635703035071	3.77986194481215	0	7.48975203475847	1	4.50924975282289	1.52216330663811	2.92747941864778	1.42062726222673	2.84246576944832	5.09183947785991	5.60922584980729	3.91401668714109	3.98898483326272	3.60444170434202	3.9090264523124	3.8965275347761	3.93071869389676
